taxid	scientific_name	domain
1330177		Viruses
1330178		Viruses
1330179		Viruses
1330180		Viruses
1330181		Viruses
1330182		Viruses
1330183		Viruses
1330184		Viruses
1330185		Viruses
1330186		Viruses
1330187		Viruses
1330188		Viruses
1330189		Viruses
1330190		Viruses
1330191		Viruses
1330192		Viruses
1330193		Viruses
1330194		Viruses
1330195		Viruses
1330196		Viruses
1330197		Viruses
1330198		Viruses
1330199		Viruses
1330200		Viruses
1330201		Viruses
1330202		Viruses
1330203		Viruses
1330204		Viruses
1330205		Viruses
1330206		Viruses
1330207		Viruses
1330208		Viruses
1330209		Viruses
1330210		Viruses
1330211		Viruses
1330212		Viruses
1330213		Viruses
1330214		Viruses
1330215		Viruses
1330216		Viruses
1330217		Viruses
1330218		Viruses
1330219		Viruses
1330220		Viruses
1330221		Viruses
1330222		Viruses
1330223		Viruses
1330224		Viruses
1330225		Viruses
1330226		Viruses
1330227		Viruses
1330228		Viruses
1330229		Viruses
1330230		Viruses
1330231		Viruses
1330331		Viruses
1330332		Viruses
1330333		Viruses
1330334		Viruses
1330335		Viruses
1330337		Viruses
1330338		Viruses
1330339		Viruses
1330355		Viruses
1330357		Viruses
1330359		Viruses
1330360		Viruses
1330363		Viruses
1330365		Viruses
1330366		Viruses
1330367		Viruses
1330368		Viruses
1330369		Viruses
1330370		Viruses
1330441		Viruses
1330442		Viruses
1330443		Viruses
1330444		Viruses
1330445		Viruses
1330446		Viruses
1330447		Viruses
1330448		Viruses
1330449		Viruses
1330450		Viruses
1330451		Viruses
1330452		Viruses
1330453		Viruses
1330454		Viruses
1330455		Viruses
1330456		Viruses
1330491		Viruses
1330518		Viruses
1330520		Viruses
1330521		Viruses
1330524		Viruses
1330992		Viruses
1330993		Viruses
1330994		Viruses
1330995		Viruses
1330996		Viruses
1330997		Viruses
1330998		Viruses
1330999		Viruses
1331490		Viruses
1331491		Viruses
1331492		Viruses
1331493		Viruses
1331494		Viruses
1331495		Viruses
1331496		Viruses
1331497		Viruses
1331498		Viruses
1331499		Viruses
1331500		Viruses
1331501		Viruses
1331502		Viruses
1331503		Viruses
1331504		Viruses
1331505		Viruses
1331506		Viruses
1331507		Viruses
1331508		Viruses
1331522		Viruses
1331523		Viruses
1331524		Viruses
1331525		Viruses
1331526		Viruses
1331527		Viruses
1331528		Viruses
1331529		Viruses
1331530		Viruses
1331531		Viruses
1331532		Viruses
1331533		Viruses
1331534		Viruses
1331535		Viruses
1331536		Viruses
1331537		Viruses
1331538		Viruses
1331539		Viruses
1331540		Viruses
1331541		Viruses
1331542		Viruses
1331543		Viruses
1331544		Viruses
1331545		Viruses
1331546		Viruses
1331547		Viruses
1331548		Viruses
1331549		Viruses
1331550		Viruses
1331551		Viruses
1331552		Viruses
1331553		Viruses
1331554		Viruses
1331555		Viruses
1331556		Viruses
1331557		Viruses
1331558		Viruses
1331559		Viruses
1331560		Viruses
1331561		Viruses
1331562		Viruses
1331563		Viruses
1331564		Viruses
1331565		Viruses
1331566		Viruses
1331567		Viruses
1331568		Viruses
1331569		Viruses
1331570		Viruses
1331571		Viruses
1331572		Viruses
1331573		Viruses
1331574		Viruses
1331575		Viruses
1331576		Viruses
1331577		Viruses
1331578		Viruses
1331579		Viruses
1331580		Viruses
1331581		Viruses
1331744		Viruses
1331831		Viruses
1331832		Viruses
1331833		Viruses
1331834		Viruses
1331835		Viruses
1331836		Viruses
1331837		Viruses
1331838		Viruses
1331839		Viruses
1331840		Viruses
1331841		Viruses
1331842		Viruses
1331843		Viruses
1331844		Viruses
1331845		Viruses
1331846		Viruses
1331847		Viruses
1331848		Viruses
1331849		Viruses
1331850		Viruses
1331973		Viruses
1331977		Viruses
1331985		Viruses
1331989		Viruses
1332073		Viruses
1332244		Viruses
1332245		Viruses
1332246		Viruses
1332247		Viruses
1332248		Viruses
1332296		Viruses
1332297		Viruses
1332298		Viruses
1332299		Viruses
1332300		Viruses
1332312		Viruses
1332480		Viruses
1332481		Viruses
1332482		Viruses
1332483		Viruses
1332484		Viruses
1332485		Viruses
1332486		Viruses
1332487		Viruses
1332488		Viruses
1332489		Viruses
1332490		Viruses
1332491		Viruses
1332492		Viruses
1332493		Viruses
1332494		Viruses
1332495		Viruses
1332496		Viruses
1332497		Viruses
1332498		Viruses
1332499		Viruses
1332500		Viruses
1332501		Viruses
1332502		Viruses
1332503		Viruses
1332504		Viruses
1332505		Viruses
1332506		Viruses
1332507		Viruses
1332508		Viruses
1332509		Viruses
1332510		Viruses
1332511		Viruses
1332512		Viruses
1332513		Viruses
1332514		Viruses
1332515		Viruses
1332516		Viruses
1332517		Viruses
1332518		Viruses
1332574		Viruses
1332579		Viruses
1332601		Viruses
1332734		Viruses
1332810		Viruses
1332811		Viruses
1332812		Viruses
1332813		Viruses
1332814		Viruses
1332815		Viruses
1332816		Viruses
1332817		Viruses
1332818		Viruses
1332819		Viruses
1332820		Viruses
1332821		Viruses
1332822		Viruses
1332823		Viruses
1333313		Viruses
1333670		Viruses
1333671		Viruses
1333742		Viruses
1333743		Viruses
1333744		Viruses
1333747		Viruses
1333866		Viruses
1334008		Viruses
1334009		Viruses
1334010		Viruses
1334015		Viruses
1334016		Viruses
1334274		Viruses
1334275		Viruses
1334276		Viruses
1334279		Viruses
1334280		Viruses
1334281		Viruses
1334282		Viruses
1334283		Viruses
1334284		Viruses
1334285		Viruses
1334286		Viruses
1334287		Viruses
1334288		Viruses
1334289		Viruses
1334290		Viruses
1334291		Viruses
1334292		Viruses
1334293		Viruses
1334294		Viruses
1334295		Viruses
1334296		Viruses
1334297		Viruses
1334298		Viruses
1334299		Viruses
1334300		Viruses
1334301		Viruses
1334302		Viruses
1334303		Viruses
1334304		Viruses
1334305		Viruses
1334306		Viruses
1334307		Viruses
1334308		Viruses
1334309		Viruses
1334310		Viruses
1334311		Viruses
1334312		Viruses
1334313		Viruses
1334314		Viruses
1334315		Viruses
1334316		Viruses
1334317		Viruses
1334318		Viruses
1334319		Viruses
1334320		Viruses
1334321		Viruses
1334322		Viruses
1334323		Viruses
1334324		Viruses
1334325		Viruses
1334326		Viruses
1334327		Viruses
1334328		Viruses
1334329		Viruses
1334330		Viruses
1334331		Viruses
1334332		Viruses
1334333		Viruses
1334334		Viruses
1334335		Viruses
1334336		Viruses
1334337		Viruses
1334338		Viruses
1334339		Viruses
1334340		Viruses
1334341		Viruses
1334342		Viruses
1334343		Viruses
1334344		Viruses
1334345		Viruses
1334346		Viruses
1334347		Viruses
1334348		Viruses
1334349		Viruses
1334350		Viruses
1334351		Viruses
1334352		Viruses
1334353		Viruses
1334354		Viruses
1334355		Viruses
1334356		Viruses
1334357		Viruses
1334358		Viruses
1334359		Viruses
1334360		Viruses
1334361		Viruses
1334362		Viruses
1334363		Viruses
1334364		Viruses
1334365		Viruses
1334366		Viruses
1334367		Viruses
1334368		Viruses
1334369		Viruses
1334370		Viruses
1334371		Viruses
1334372		Viruses
1334373		Viruses
1334374		Viruses
1334375		Viruses
1334376		Viruses
1334377		Viruses
1334378		Viruses
1334379		Viruses
1334380		Viruses
1334381		Viruses
1334382		Viruses
1334383		Viruses
1334384		Viruses
1334385		Viruses
1334386		Viruses
1334387		Viruses
1334388		Viruses
1334389		Viruses
1334390		Viruses
1334391		Viruses
1334392		Viruses
1334393		Viruses
1334394		Viruses
1334395		Viruses
1334396		Viruses
1334397		Viruses
1334398		Viruses
1334399		Viruses
1334400		Viruses
1334401		Viruses
1334402		Viruses
1334403		Viruses
1334404		Viruses
1334405		Viruses
1334406		Viruses
1334407		Viruses
1334408		Viruses
1334409		Viruses
1334410		Viruses
1334411		Viruses
1334412		Viruses
1334413		Viruses
1334414		Viruses
1334415		Viruses
1334416		Viruses
1334417		Viruses
1334418		Viruses
1334419		Viruses
1334420		Viruses
1334421		Viruses
1334422		Viruses
1334423		Viruses
1334424		Viruses
1334425		Viruses
1334426		Viruses
1334427		Viruses
1334428		Viruses
1334429		Viruses
1334430		Viruses
1334431		Viruses
1334432		Viruses
1334433		Viruses
1334434		Viruses
1334435		Viruses
1334436		Viruses
1334437		Viruses
1334438		Viruses
1334439		Viruses
1334440		Viruses
1334491		Viruses
1334492		Viruses
1334493		Viruses
1334494		Viruses
1334495		Viruses
1334496		Viruses
1334497		Viruses
1334498		Viruses
1334499		Viruses
1334500		Viruses
1334501		Viruses
1334502		Viruses
1334503		Viruses
1334504		Viruses
1334505		Viruses
1334506		Viruses
1334507		Viruses
1334508		Viruses
1334509		Viruses
1334814		Viruses
1334815		Viruses
1334816		Viruses
1334817		Viruses
1334818		Viruses
1334819		Viruses
1334820		Viruses
1334821		Viruses
1334822		Viruses
1334823		Viruses
1334928		Viruses
1335131		Viruses
1335132		Viruses
1335133		Viruses
1335134		Viruses
1335135		Viruses
1335136		Viruses
1335137		Viruses
1335138		Viruses
1335139		Viruses
1335140		Viruses
1335141		Viruses
1335142		Viruses
1335143		Viruses
1335144		Viruses
1335145		Viruses
1335146		Viruses
1335147		Viruses
1335148		Viruses
1335149		Viruses
1335150		Viruses
1335151		Viruses
1335152		Viruses
1335153		Viruses
1335154		Viruses
1335155		Viruses
1335156		Viruses
1335157		Viruses
1335158		Viruses
1335159		Viruses
1335160		Viruses
1335161		Viruses
1335162		Viruses
1335163		Viruses
1335164		Viruses
1335165		Viruses
1335166		Viruses
1335167		Viruses
1335168		Viruses
1335169		Viruses
1335170		Viruses
1335171		Viruses
1335172		Viruses
1335173		Viruses
1335174		Viruses
1335175		Viruses
1335176		Viruses
1335177		Viruses
1335178		Viruses
1335179		Viruses
1335180		Viruses
1335181		Viruses
1335182		Viruses
1335183		Viruses
1335184		Viruses
1335185		Viruses
1335186		Viruses
1335187		Viruses
1335188		Viruses
1335189		Viruses
1335190		Viruses
1335191		Viruses
1335192		Viruses
1335193		Viruses
1335194		Viruses
1335195		Viruses
1335196		Viruses
1335197		Viruses
1335198		Viruses
1335199		Viruses
1335200		Viruses
1335201		Viruses
1335202		Viruses
1335203		Viruses
1335204		Viruses
1335205		Viruses
1335206		Viruses
1335207		Viruses
1335208		Viruses
1335209		Viruses
1335210		Viruses
1335211		Viruses
1335212		Viruses
1335213		Viruses
1335214		Viruses
1335215		Viruses
1335216		Viruses
1335217		Viruses
1335218		Viruses
1335219		Viruses
1335220		Viruses
1335221		Viruses
1335222		Viruses
1335223		Viruses
1335224		Viruses
1335225		Viruses
1335226		Viruses
1335227		Viruses
1335448		Viruses
1335467		Viruses
1335468		Viruses
1335469		Viruses
1335470		Viruses
1335471		Viruses
1335472		Viruses
1335473		Viruses
1335474		Viruses
1335475		Viruses
1335476		Viruses
1335477		Viruses
1335478		Viruses
1335479		Viruses
1335480		Viruses
1335481		Viruses
1335482		Viruses
1335484		Viruses
1335519		Viruses
1335596		Viruses
1335597		Viruses
1335598		Viruses
1335599		Viruses
1335600		Viruses
1335601		Viruses
1335602		Viruses
1335603		Viruses
1335604		Viruses
1335626		Viruses
1335633		Viruses
1335634		Viruses
1335635		Viruses
1335636		Viruses
1335637		Viruses
1335638		Viruses
1335709		Viruses
1335710		Viruses
1335711		Viruses
1335712		Viruses
1335713		Viruses
1335714		Viruses
1335715		Viruses
1335716		Viruses
1335717		Viruses
1335718		Viruses
1335720		Viruses
1335721		Viruses
1335722		Viruses
1335723		Viruses
1335747		Viruses
1335748		Viruses
1335749		Viruses
1335750		Viruses
1335751		Viruses
1335752		Viruses
1335753		Viruses
1335754		Viruses
1335755		Viruses
1335756		Viruses
1335766		Viruses
1335768		Viruses
1335769		Viruses
1335892		Viruses
1335893		Viruses
1335894		Viruses
1335895		Viruses
1335896		Viruses
1335897		Viruses
1335898		Viruses
1335899		Viruses
1335900		Viruses
1335901		Viruses
1335902		Viruses
1335903		Viruses
1335904		Viruses
1336007		Viruses
1336008		Viruses
1336009		Viruses
1336010		Viruses
1336011		Viruses
1336012		Viruses
1336013		Viruses
1336014		Viruses
1336028		Viruses
1336031		Viruses
1336032		Viruses
1336033		Viruses
1336043		Viruses
1336044		Viruses
1336045		Viruses
1336046		Viruses
1336047		Viruses
1336048		Viruses
1336049		Viruses
1336050		Viruses
1336051		Viruses
1336052		Viruses
1336053		Viruses
1336054		Viruses
1336055		Viruses
1336056		Viruses
1336057		Viruses
1336058		Viruses
1336059		Viruses
1336060		Viruses
1336061		Viruses
1336062		Viruses
1336063		Viruses
1336064		Viruses
1336065		Viruses
1336066		Viruses
1336067		Viruses
1336068		Viruses
1336069		Viruses
1336070		Viruses
1336071		Viruses
1336072		Viruses
1336073		Viruses
1336074		Viruses
1336075		Viruses
1336076		Viruses
1336077		Viruses
1336078		Viruses
1336079		Viruses
1336080		Viruses
1336081		Viruses
1336082		Viruses
1336083		Viruses
1336084		Viruses
1336085		Viruses
1336086		Viruses
1336087		Viruses
1336088		Viruses
1336089		Viruses
1336090		Viruses
1336091		Viruses
1336092		Viruses
1336093		Viruses
1336094		Viruses
1336095		Viruses
1336096		Viruses
1336097		Viruses
1336098		Viruses
1336099		Viruses
1336100		Viruses
1336101		Viruses
1336102		Viruses
1336103		Viruses
1336104		Viruses
1336105		Viruses
1336106		Viruses
1336107		Viruses
1336108		Viruses
1336109		Viruses
1336110		Viruses
1336111		Viruses
1336112		Viruses
1336113		Viruses
1336114		Viruses
1336115		Viruses
1336116		Viruses
1336117		Viruses
1336118		Viruses
1336119		Viruses
1336120		Viruses
1336121		Viruses
1336122		Viruses
1336123		Viruses
1336124		Viruses
1336125		Viruses
1336126		Viruses
1336127		Viruses
1336128		Viruses
1336129		Viruses
1336130		Viruses
1336131		Viruses
1336132		Viruses
1336133		Viruses
1336134		Viruses
1336135		Viruses
1336136		Viruses
1336137		Viruses
1336138		Viruses
1336139		Viruses
1336140		Viruses
1336141		Viruses
1336142		Viruses
1336143		Viruses
1336144		Viruses
1336145		Viruses
1336146		Viruses
1336147		Viruses
1336148		Viruses
1336149		Viruses
1336150		Viruses
1336151		Viruses
1336152		Viruses
1336153		Viruses
1336154		Viruses
1336155		Viruses
1336156		Viruses
1336157		Viruses
1336158		Viruses
1336159		Viruses
1336160		Viruses
1336161		Viruses
1336162		Viruses
1336163		Viruses
1336164		Viruses
1336165		Viruses
1336166		Viruses
1336167		Viruses
1336253		Viruses
1336254		Viruses
1336255		Viruses
1336256		Viruses
1336257		Viruses
1336258		Viruses
1336259		Viruses
1336260		Viruses
1336261		Viruses
1336262		Viruses
1336263		Viruses
1336264		Viruses
1336265		Viruses
1336266		Viruses
1336593		Viruses
1336594		Viruses
1336595		Viruses
1336596		Viruses
1336597		Viruses
1336599		Viruses
1336600		Viruses
1336602		Viruses
1336684		Viruses
1336717		Viruses
1336718		Viruses
1336719		Viruses
1336720		Viruses
1336721		Viruses
1336722		Viruses
1336723		Viruses
1336724		Viruses
1336725		Viruses
1336754		Viruses
1337059		Viruses
1337063		Viruses
1337067		Viruses
1337096		Viruses
1337097		Viruses
1337098		Viruses
1337099		Viruses
1337100		Viruses
1337101		Viruses
1337102		Viruses
1337103		Viruses
1337104		Viruses
1337105		Viruses
1337106		Viruses
1337107		Viruses
1337108		Viruses
1337398		Viruses
1337425		Viruses
1338467		Viruses
1338470		Viruses
1338471		Viruses
1338478		Viruses
1338479		Viruses
1338480		Viruses
1338481		Viruses
1338483		Viruses
1338484		Viruses
1338485		Viruses
1338486		Viruses
1338487		Viruses
1338488		Viruses
1338489		Viruses
1338490		Viruses
1338491		Viruses
1338492		Viruses
1338493		Viruses
1338494		Viruses
1338495		Viruses
1338496		Viruses
1338497		Viruses
1338498		Viruses
1338499		Viruses
1338500		Viruses
1338501		Viruses
1338502		Viruses
1338506		Viruses
1338510		Viruses
1338511		Viruses
1338512		Viruses
1338513		Viruses
1338514		Viruses
1338515		Viruses
1338516		Viruses
1338517		Viruses
1338688		Viruses
1338690		Viruses
1339211		Viruses
1340165		Viruses
1340166		Viruses
1340504		Viruses
1340505		Viruses
1340506		Viruses
1340507		Viruses
1340508		Viruses
1340509		Viruses
1340510		Viruses
1340511		Viruses
1340512		Viruses
1340513		Viruses
1340514		Viruses
1340515		Viruses
1340516		Viruses
1340517		Viruses
1340518		Viruses
1340519		Viruses
1340520		Viruses
1340521		Viruses
1340522		Viruses
1340523		Viruses
1340524		Viruses
1340525		Viruses
1340526		Viruses
1340527		Viruses
1340535		Viruses
1340746		Viruses
1340801		Viruses
1340802		Viruses
1340803		Viruses
1340804		Viruses
1340805		Viruses
1340806		Viruses
1340807		Viruses
1340808		Viruses
1341019		Viruses
1341121		Viruses
1341122		Viruses
1341123		Viruses
1341124		Viruses
1341125		Viruses
1341133		Viruses
1341134		Viruses
1341140		Viruses
1341141		Viruses
1341142		Viruses
1341143		Viruses
1341144		Viruses
1341145		Viruses
1341146		Viruses
1341147		Viruses
1341148		Viruses
1341592		Viruses
1341593		Viruses
1341874		Viruses
1341886		Viruses
1341887		Viruses
1341888		Viruses
1341889		Viruses
1341890		Viruses
1341891		Viruses
1341892		Viruses
1341893		Viruses
1341894		Viruses
1341895		Viruses
1341896		Viruses
1341897		Viruses
1341898		Viruses
1341899		Viruses
1341900		Viruses
1341901		Viruses
1341902		Viruses
1341903		Viruses
1341904		Viruses
1341905		Viruses
1341906		Viruses
1341907		Viruses
1341908		Viruses
1341909		Viruses
1341910		Viruses
1341911		Viruses
1341912		Viruses
1341913		Viruses
1341914		Viruses
1341915		Viruses
1341916		Viruses
1341917		Viruses
1341918		Viruses
1341919		Viruses
1341920		Viruses
1341921		Viruses
1341922		Viruses
1341923		Viruses
1341924		Viruses
1341925		Viruses
1341926		Viruses
1341927		Viruses
1342319		Viruses
1342320		Viruses
1342321		Viruses
1342386		Viruses
1342387		Viruses
1342388		Viruses
1342389		Viruses
1342390		Viruses
1342391		Viruses
1342392		Viruses
1342393		Viruses
1342394		Viruses
1342395		Viruses
1342396		Viruses
1342397		Viruses
1342398		Viruses
1342399		Viruses
1342400		Viruses
1342401		Viruses
1342402		Viruses
1342403		Viruses
1342404		Viruses
1342405		Viruses
1342406		Viruses
1342407		Viruses
1342408		Viruses
1342409		Viruses
1342410		Viruses
1342411		Viruses
1342412		Viruses
1342413		Viruses
1342414		Viruses
1342415		Viruses
1342416		Viruses
1342417		Viruses
1342419		Viruses
1342420		Viruses
1342421		Viruses
1342422		Viruses
1342423		Viruses
1342424		Viruses
1342425		Viruses
1342426		Viruses
1342427		Viruses
1342428		Viruses
1342429		Viruses
1342430		Viruses
1342431		Viruses
1342432		Viruses
1342433		Viruses
1342434		Viruses
1342435		Viruses
1342436		Viruses
1342437		Viruses
1342438		Viruses
1342439		Viruses
1342440		Viruses
1342441		Viruses
1342442		Viruses
1342727		Viruses
1342749		Viruses
1342750		Viruses
1343108		Viruses
1343110		Viruses
1343111		Viruses
1343112		Viruses
1343167		Viruses
1343168		Viruses
1343493		Viruses
1343670		Viruses
1343671		Viruses
1343672		Viruses
1343673		Viruses
1343674		Viruses
1343675		Viruses
1343676		Viruses
1343682		Viruses
1343765		Viruses
1343766		Viruses
1343767		Viruses
1343768		Viruses
1343769		Viruses
1343783		Viruses
1343784		Viruses
1343785		Viruses
1343786		Viruses
1343787		Viruses
1343788		Viruses
1343789		Viruses
1343790		Viruses
1343791		Viruses
1343792		Viruses
1343793		Viruses
1343794		Viruses
1343795		Viruses
1343796		Viruses
1343797		Viruses
1343798		Viruses
1343799		Viruses
1343800		Viruses
1343801		Viruses
1343802		Viruses
1343803		Viruses
1343804		Viruses
1343901		Viruses
1343902		Viruses
1343920		Viruses
1344114		Viruses
1344115		Viruses
1344116		Viruses
1344117		Viruses
1344118		Viruses
1344119		Viruses
